SPECIESID,iucn_category,iucn_criteria,iucn_population_trend,iucn_published_year
Fis-140707,LC,NA,Unknown,2015
Fis-140711,NA,NA,NA,NA
Fis-140752,DD,NA,Unknown,2016
Fis-140760,NA,NA,NA,NA
Fis-140914,NA,NA,NA,NA
Fis-140921,NA,NA,NA,NA
Fis-141086,LC,NA,Unknown,2014
Fis-159513,NA,NA,NA,NA
Fis-141089,NA,NA,NA,NA
Fis-141090,NA,NA,NA,NA
Fis-141217,NA,NA,NA,NA
Fis-141241,LC,NA,Unknown,2010
Fis-141259,NA,NA,NA,NA
Fis-141266,NA,NA,NA,NA
Fis-141267,NA,NA,NA,NA
Fis-159523,NA,NA,NA,NA
Fis-159544,NA,NA,NA,NA
Fis-141398,LC,NA,Unknown,2016
Fis-141403,DD,NA,Unknown,2016
Fis-141405,NA,NA,NA,NA
Fis-141444,DD,NA,Unknown,2015
Fis-141466,VU,B1ab(iii),Unknown,2014
Fis-141477,NA,NA,NA,NA
Fis-141479,LC,NA,Unknown,2015
Fis-141483,LC,NA,Unknown,2015
Fis-141484,LC,NA,Unknown,2010
Fis-141492,NA,NA,NA,NA
Fis-141499,NA,NA,NA,NA
Fis-141528,LC,NA,Unknown,2010
Fis-150435,LC,NA,Unknown,2015
Fis-141547,NA,NA,NA,NA
Fis-141551,NA,NA,NA,NA
Fis-165215,NA,NA,NA,NA
Fis-141738,NA,NA,NA,NA
Fis-163613,NA,NA,NA,NA
Fis-167270,NA,NA,NA,NA
Fis-165214,LC,NA,Unknown,2010
Fis-168752,NA,NA,NA,NA
Fis-142105,NA,NA,NA,NA
Fis-142106,NA,NA,NA,NA
SLB-96266,NA,NA,NA,NA
Fis-148431,NA,NA,NA,NA
Fis-142113,DD,NA,Unknown,2010
Fis-142115,LC,NA,Unknown,2010
Fis-142116,DD,NA,Unknown,2018
Fis-142123,VU,D2,Unknown,2014
Fis-161168,NA,NA,NA,NA
Fis-142137,LC,NA,Unknown,2010
Fis-142162,LC,NA,Unknown,2010
Fis-142171,LC,NA,Unknown,2016
Fis-142173,LC,NA,Unknown,2016
Fis-142239,NA,NA,NA,NA
Fis-142245,LC,NA,Unknown,2010
Fis-142259,DD,NA,Unknown,2004
Fis-142344,LC,NA,Unknown,2015
Fis-142346,LC,NA,Unknown,2015
Fis-142434,NA,NA,NA,NA
Fis-142440,NA,NA,NA,NA
Fis-142442,NA,NA,NA,NA
Fis-142484,NA,NA,NA,NA
Fis-142487,NA,NA,NA,NA
Fis-142488,NA,NA,NA,NA
Fis-142491,NA,NA,NA,NA
Fis-142493,NA,NA,NA,NA
Fis-142495,NA,NA,NA,NA
Fis-142508,NA,NA,NA,NA
Fis-142523,NA,NA,NA,NA
Fis-150149,NA,NA,NA,NA
Fis-142626,NA,NA,NA,NA
Fis-142711,NA,NA,NA,NA
Fis-142748,DD,NA,Unknown,2012
Fis-142752,NA,NA,NA,NA
Fis-142754,NA,NA,NA,NA
Fis-142820,NA,NA,NA,NA
Fis-142912,LC,NA,Unknown,2016
Fis-143093,DD,NA,Unknown,2015
Fis-161584,NA,NA,NA,NA
Fis-143286,NA,NA,NA,NA
Fis-143312,NA,NA,NA,NA
Fis-143314,NA,NA,NA,NA
Fis-143316,NA,NA,NA,NA
Fis-143320,NA,NA,NA,NA
Fis-143323,NA,NA,NA,NA
Fis-143329,NA,NA,NA,NA
Fis-143334,NA,NA,NA,NA
Fis-143335,NA,NA,NA,NA
Fis-143343,NA,NA,NA,NA
Fis-143350,NA,NA,NA,NA
Fis-143355,NA,NA,NA,NA
Fis-143380,NA,NA,NA,NA
Fis-143386,NA,NA,NA,NA
Fis-143407,NA,NA,NA,NA
Fis-143415,DD,NA,Unknown,2015
Fis-143417,NA,NA,NA,NA
Fis-143432,NA,NA,NA,NA
Fis-143433,NA,NA,NA,NA
Fis-143436,NA,NA,NA,NA
Fis-143446,NA,NA,NA,NA
Fis-143459,DD,NA,Unknown,2011
Fis-156902,NA,NA,NA,NA
Fis-143506,LC,NA,Unknown,2015
Fis-143520,VU,B1ab(iii),Unknown,2011
Fis-149527,NA,NA,NA,NA
Fis-143540,NA,NA,NA,NA
Fis-143547,NA,NA,NA,NA
Fis-143562,NA,NA,NA,NA
Fis-143565,NA,NA,NA,NA
Fis-143569,NA,NA,NA,NA
Fis-143570,NA,NA,NA,NA
Fis-143572,NA,NA,NA,NA
Fis-143613,LC,NA,Unknown,2010
Fis-143633,NA,NA,NA,NA
Fis-143635,NA,NA,NA,NA
Fis-143640,NA,NA,NA,NA
Fis-143663,NA,NA,NA,NA
Fis-143684,NA,NA,NA,NA
Fis-143694,LC,NA,Unknown,2014
Fis-143699,NA,NA,NA,NA
Fis-143706,NA,NA,NA,NA
Fis-143711,NA,NA,NA,NA
Fis-143727,LC,NA,Unknown,2010
Fis-143729,NA,NA,NA,NA
Fis-145500,NA,NA,NA,NA
Fis-143734,NA,NA,NA,NA
Fis-143738,NA,NA,NA,NA
Fis-15220,NA,NA,NA,NA
Fis-144992,NA,NA,NA,NA
Fis-144996,DD,NA,Unknown,2010
Fis-143780,NA,NA,NA,NA
Fis-143799,DD,NA,Unknown,2015
Fis-143808,LC,NA,Unknown,2014
Fis-143809,LC,NA,Unknown,2014
Fis-143830,LC,NA,Unknown,2010
Fis-120906,NA,NA,NA,NA
Fis-143848,NA,NA,NA,NA
Fis-143853,NA,NA,NA,NA
Fis-143854,NA,NA,NA,NA
Fis-143862,NA,NA,NA,NA
Fis-143870,DD,NA,Unknown,2015
Fis-143896,LC,NA,Stable,2012
Fis-143897,NA,NA,NA,NA
Fis-143901,DD,NA,Unknown,2015
Fis-143908,NA,NA,NA,NA
Fis-143912,NA,NA,NA,NA
Fis-143916,NA,NA,NA,NA
Fis-143917,NA,NA,NA,NA
Fis-143919,NA,NA,NA,NA
Fis-143966,DD,NA,Unknown,2010
Fis-143974,NA,NA,NA,NA
Fis-143987,NA,NA,NA,NA
Fis-143992,NA,NA,NA,NA
Fis-144007,NA,NA,NA,NA
Fis-144011,NA,NA,NA,NA
Fis-144013,NA,NA,NA,NA
Fis-144020,NA,NA,NA,NA
Fis-144025,NA,NA,NA,NA
Fis-144042,NA,NA,NA,NA
Fis-159533,NA,NA,NA,NA
Fis-144069,NA,NA,NA,NA
Fis-165879,NA,NA,NA,NA
Fis-144081,NA,NA,NA,NA
Fis-144088,NA,NA,NA,NA
Fis-144100,NA,NA,NA,NA
Fis-144102,NA,NA,NA,NA
Fis-144103,NA,NA,NA,NA
Fis-144105,NA,NA,NA,NA
Fis-144113,NA,NA,NA,NA
Fis-144115,NA,NA,NA,NA
Fis-144117,NA,NA,NA,NA
Fis-144118,NA,NA,NA,NA
Fis-144128,NA,NA,NA,NA
Fis-144131,NA,NA,NA,NA
Fis-144144,NA,NA,NA,NA
Fis-159536,NA,NA,NA,NA
Fis-159538,DD,NA,Unknown,2010
Fis-144151,NA,NA,NA,NA
Fis-144157,NA,NA,NA,NA
Fis-144171,LC,NA,Unknown,2017
Fis-144204,NA,NA,NA,NA
Fis-144208,NA,NA,NA,NA
Fis-144212,NA,NA,NA,NA
Fis-144213,NA,NA,NA,NA
Fis-144214,NA,NA,NA,NA
Fis-144219,NA,NA,NA,NA
Fis-144224,DD,NA,Unknown,2016
Fis-144232,NA,NA,NA,NA
Fis-144234,NA,NA,NA,NA
Fis-144237,NA,NA,NA,NA
Fis-144242,NA,NA,NA,NA
Fis-144243,NA,NA,NA,NA
Fis-144252,NA,NA,NA,NA
Fis-144255,NA,NA,NA,NA
Fis-144274,NA,NA,NA,NA
Fis-144284,NA,NA,NA,NA
Fis-144287,DD,NA,Unknown,2018
Fis-144288,NA,NA,NA,NA
Fis-144290,NA,NA,NA,NA
Fis-144293,NA,NA,NA,NA
Fis-144304,NA,NA,NA,NA
Fis-144306,NA,NA,NA,NA
Fis-144308,NA,NA,NA,NA
Fis-144310,NA,NA,NA,NA
Fis-144313,NA,NA,NA,NA
URM-2-2342,NA,NA,NA,NA
Fis-144322,LC,NA,Stable,2015
Fis-144326,NA,NA,NA,NA
Fis-144329,NA,NA,NA,NA
Fis-144337,NA,NA,NA,NA
Fis-170334,NA,NA,NA,NA
Fis-144346,NA,NA,NA,NA
Fis-144367,NA,NA,NA,NA
Fis-144369,NA,NA,NA,NA
Fis-144371,NA,NA,NA,NA
Fis-144374,NA,NA,NA,NA
Fis-144382,NA,NA,NA,NA
Fis-144383,NA,NA,NA,NA
Fis-144385,DD,NA,Unknown,2010
Fis-144420,NA,NA,NA,NA
Fis-144470,NA,NA,NA,NA
Fis-144473,NA,NA,NA,NA
Fis-144476,NA,NA,NA,NA
Fis-144485,NA,NA,NA,NA
Fis-144500,NA,NA,NA,NA
Fis-144503,NA,NA,NA,NA
Fis-144513,NA,NA,NA,NA
Fis-144514,LC,NA,Unknown,2010
Fis-144521,NA,NA,NA,NA
Fis-144527,NA,NA,NA,NA
Fis-144529,NA,NA,NA,NA
Fis-144548,LC,NA,Unknown,2016
Fis-144574,NA,NA,NA,NA
Fis-144579,NA,NA,NA,NA
Fis-144588,NA,NA,NA,NA
Fis-144590,NA,NA,NA,NA
Fis-170314,NA,NA,NA,NA
Fis-167288,NA,NA,NA,NA
Fis-167313,NA,NA,NA,NA
Fis-144623,NA,NA,NA,NA
Fis-144631,NA,NA,NA,NA
Fis-144634,NA,NA,NA,NA
Fis-144642,LC,NA,Unknown,2018
Fis-168335,NA,NA,NA,NA
Fis-144652,NA,NA,NA,NA
Fis-144654,NA,NA,NA,NA
Fis-144661,NA,NA,NA,NA
Fis-144664,NA,NA,NA,NA
Fis-144666,NA,NA,NA,NA
Fis-144673,NA,NA,NA,NA
Fis-165258,LC,NA,Unknown,2012
Fis-144697,NA,NA,NA,NA
Fis-162411,NA,NA,NA,NA
Fis-144705,NA,NA,NA,NA
Fis-144715,NA,NA,NA,NA
Fis-144724,NA,NA,NA,NA
Fis-165257,LC,NA,Unknown,2012
Fis-144731,NA,NA,NA,NA
Fis-144743,NA,NA,NA,NA
SLB-88711,NA,NA,NA,NA
Fis-144753,LC,NA,Unknown,2010
Fis-144766,NA,NA,NA,NA
Fis-144771,NA,NA,NA,NA
Fis-144772,NA,NA,NA,NA
Fis-144782,NA,NA,NA,NA
Fis-144783,NA,NA,NA,NA
Fis-144785,NA,NA,NA,NA
Fis-144787,NA,NA,NA,NA
Fis-144792,NA,NA,NA,NA
Fis-144800,NA,NA,NA,NA
Fis-144801,NA,NA,NA,NA
Fis-144806,NA,NA,NA,NA
Fis-144810,NA,NA,NA,NA
Fis-144817,NA,NA,NA,NA
Fis-144824,NA,NA,NA,NA
Fis-144826,NA,NA,NA,NA
Fis-144836,NA,NA,NA,NA
Fis-144837,NA,NA,NA,NA
Fis-144845,NA,NA,NA,NA
Fis-144848,NA,NA,NA,NA
Fis-144849,LC,NA,Unknown,2018
Fis-144854,NA,NA,NA,NA
Fis-144858,DD,NA,Unknown,2015
Fis-144874,LC,NA,Unknown,2010
Fis-144875,NA,NA,NA,NA
Fis-144891,NA,NA,NA,NA
Fis-144896,NA,NA,NA,NA
Fis-144934,NA,NA,NA,NA
Fis-144937,NA,NA,NA,NA
Fis-144953,NA,NA,NA,NA
Fis-144956,NA,NA,NA,NA
Fis-144958,NA,NA,NA,NA
Fis-144965,LC,NA,Stable,2010
Fis-144977,NA,NA,NA,NA
Fis-144981,NA,NA,NA,NA
Fis-144985,DD,NA,Unknown,2015
Fis-145003,LC,NA,Unknown,2014
Fis-145011,LC,NA,Unknown,2014
Fis-145012,NA,NA,NA,NA
Fis-145020,NA,NA,NA,NA
Fis-145036,NA,NA,NA,NA
Fis-145041,LC,NA,Unknown,2018
Fis-170339,NA,NA,NA,NA
Fis-145056,NA,NA,NA,NA
Fis-168750,NA,NA,NA,NA
Fis-145098,LC,NA,Stable,2014
Fis-145099,LC,NA,Stable,2014
Fis-145101,NA,NA,NA,NA
Fis-145104,LC,NA,Unknown,2010
Fis-145111,NA,NA,NA,NA
Fis-145113,NA,NA,NA,NA
Fis-145124,NA,NA,NA,NA
Fis-145208,EN,A2d,Decreasing,2012
Fis-145219,NA,NA,NA,NA
Fis-145220,NA,NA,NA,NA
Fis-145231,NA,NA,NA,NA
Fis-145232,NA,NA,NA,NA
Fis-145234,NA,NA,NA,NA
Fis-145241,NA,NA,NA,NA
Fis-145245,LC,NA,Unknown,2010
Fis-145250,LC,NA,Unknown,2010
Fis-145261,LC,NA,Unknown,2011
Fis-145272,LC,NA,Unknown,2010
Fis-145273,DD,NA,Unknown,2015
Fis-165715,NA,NA,NA,NA
Fis-145278,EN,B2ab(iii),Unknown,2014
Fis-145279,NA,NA,NA,NA
Fis-145282,NA,NA,NA,NA
Fis-145286,NA,NA,NA,NA
Fis-145301,LC,NA,Unknown,2015
Fis-145311,NA,NA,NA,NA
Fis-145314,NA,NA,NA,NA
Fis-145352,LC,NA,Unknown,2016
Fis-145362,LC,NA,Unknown,2016
Fis-145366,LC,NA,Unknown,2016
Fis-145385,DD,NA,Unknown,2015
Fis-145394,DD,NA,Unknown,2018
Fis-145396,NA,NA,NA,NA
Fis-145418,NA,NA,NA,NA
Fis-145426,NA,NA,NA,NA
Fis-145427,NA,NA,NA,NA
Fis-145434,NA,NA,NA,NA
Fis-145436,NA,NA,NA,NA
Fis-145446,LC,NA,Stable,2014
Fis-145447,LC,NA,Stable,2014
Fis-145455,LC,NA,Stable,2014
Fis-145460,LC,NA,Stable,2014
Fis-145469,NA,NA,NA,NA
Fis-145524,LC,NA,Unknown,2014
Fis-145527,LC,NA,Decreasing,2014
Fis-145529,LC,NA,Decreasing,2014
Fis-145532,LC,NA,Unknown,2014
Fis-145536,DD,NA,Unknown,2010
Fis-145573,LC,NA,Unknown,2010
Fis-145587,DD,NA,Unknown,2010
Fis-169117,NA,NA,NA,NA
Fis-145595,LC,NA,Unknown,2010
Fis-145602,LC,NA,Unknown,2010
Fis-145604,DD,NA,Unknown,2010
Fis-145626,NA,NA,NA,NA
Fis-145631,LC,NA,Stable,2014
Fis-145632,VU,D2,Unknown,2014
Fis-145637,VU,D2,Unknown,2010
Fis-145643,LC,NA,Stable,2014
Fis-145655,NA,NA,NA,NA
Fis-145668,NA,NA,NA,NA
Fis-145688,NA,NA,NA,NA
Fis-145690,NA,NA,NA,NA
Fis-145692,NA,NA,NA,NA
Fis-145693,NA,NA,NA,NA
Fis-145783,LC,NA,Unknown,2018
Fis-145785,NA,NA,NA,NA
Fis-145821,LC,NA,Stable,2010
Fis-145825,LC,NA,Unknown,2014
Fis-145829,NA,NA,NA,NA
Fis-145863,NA,NA,NA,NA
Fis-145864,NA,NA,NA,NA
Fis-163624,NA,NA,NA,NA
Fis-170310,NA,NA,NA,NA
Fis-146027,LC,NA,Unknown,2014
Fis-146039,NA,NA,NA,NA
Fis-146041,NA,NA,NA,NA
Fis-146042,NA,NA,NA,NA
Fis-146046,NA,NA,NA,NA
Fis-146054,NA,NA,NA,NA
Fis-146060,LC,NA,Unknown,2016
Fis-146080,NA,NA,NA,NA
Fis-146081,NA,NA,NA,NA
Fis-146082,NA,NA,NA,NA
Fis-146083,NA,NA,NA,NA
Fis-146084,NA,NA,NA,NA
Fis-146089,LC,NA,Unknown,2010
Fis-146097,NA,NA,NA,NA
Fis-146099,DD,NA,Unknown,2010
Fis-146100,NA,NA,NA,NA
Fis-146101,NA,NA,NA,NA
Fis-146102,NA,NA,NA,NA
Fis-146103,NA,NA,NA,NA
Fis-146157,NA,NA,NA,NA
Fis-146160,LC,NA,Stable,2014
Fis-146170,VU,"B2ab(iii,v)",Decreasing,2017
Fis-146176,VU,D2,Unknown,2014
Fis-146177,LC,NA,Unknown,2010
Fis-146234,NA,NA,NA,NA
Fis-146237,NA,NA,NA,NA
Fis-146259,NA,NA,NA,NA
Fis-146287,NA,NA,NA,NA
Fis-146332,NA,NA,NA,NA
Fis-146367,NA,NA,NA,NA
Fis-146372,NA,NA,NA,NA
Fis-146376,NA,NA,NA,NA
Fis-146377,NA,NA,NA,NA
Fis-146382,NA,NA,NA,NA
Fis-146385,NA,NA,NA,NA
Fis-146390,NA,NA,NA,NA
Fis-146404,NA,NA,NA,NA
Fis-146408,NA,NA,NA,NA
Fis-159781,NA,NA,NA,NA
Fis-159697,NA,NA,NA,NA
Fis-146549,DD,NA,Unknown,2010
Fis-146551,NA,NA,NA,NA
Fis-146554,NA,NA,NA,NA
Fis-146564,NA,NA,NA,NA
Fis-146570,LC,NA,Unknown,2018
Fis-146571,LC,NA,Unknown,2015
Fis-146572,LC,NA,Unknown,2015
Fis-146574,LC,NA,Unknown,2015
Fis-146575,LC,NA,Unknown,2018
Fis-146732,LC,NA,Unknown,2012
Fis-146740,NA,NA,NA,NA
Fis-146741,NA,NA,NA,NA
Fis-155191,LC,NA,Unknown,2014
Fis-146754,NA,NA,NA,NA
Fis-152150,NA,NA,NA,NA
Fis-146756,NA,NA,NA,NA
Fis-146760,NA,NA,NA,NA
Fis-146761,NA,NA,NA,NA
Fis-146863,NA,NA,NA,NA
Fis-147555,NA,NA,NA,NA
Fis-147612,NA,NA,NA,NA
Fis-147704,NA,NA,NA,NA
Fis-147734,NA,NA,NA,NA
Fis-166688,NA,NA,NA,NA
Fis-147877,NA,NA,NA,NA
Fis-167278,NA,NA,NA,NA
Fis-147926,NA,NA,NA,NA
Fis-163617,NA,NA,NA,NA
Fis-167289,NA,NA,NA,NA
Fis-170328,NA,NA,NA,NA
Fis-163621,NA,NA,NA,NA
Fis-163609,NA,NA,NA,NA
Fis-170301,NA,NA,NA,NA
Fis-147970,DD,NA,Unknown,2010
Fis-165228,NA,NA,NA,NA
Fis-148346,NA,NA,NA,NA
Fis-148348,NA,NA,NA,NA
Fis-148359,NA,NA,NA,NA
Fis-148378,NA,NA,NA,NA
Fis-148380,NA,NA,NA,NA
Fis-148384,NA,NA,NA,NA
Fis-148388,NA,NA,NA,NA
Fis-148390,NA,NA,NA,NA
Fis-148391,NA,NA,NA,NA
Fis-148392,NA,NA,NA,NA
Fis-148408,NA,NA,NA,NA
Fis-148409,NA,NA,NA,NA
Fis-148502,VU,D2,Unknown,2010
Fis-148512,LC,NA,Unknown,2014
Fis-148565,LC,NA,Unknown,2014
Fis-148578,NA,NA,NA,NA
Fis-148582,NA,NA,NA,NA
Fis-148590,NA,NA,NA,NA
Fis-148591,LC,NA,Unknown,2010
Fis-148597,NA,NA,NA,NA
Fis-148621,NA,NA,NA,NA
Fis-148631,NA,NA,NA,NA
Fis-148634,LC,NA,Unknown,2010
Fis-148640,DD,NA,Unknown,2010
Fis-148655,NA,NA,NA,NA
Fis-148656,NA,NA,NA,NA
Fis-148685,NA,NA,NA,NA
Fis-148802,NA,NA,NA,NA
Fis-148804,NA,NA,NA,NA
Fis-148828,LC,NA,Unknown,2014
Fis-148829,LC,NA,Unknown,2010
Fis-148850,LC,NA,Unknown,2010
Fis-148851,LC,NA,Unknown,2010
Fis-156277,LC,NA,Unknown,2010
Fis-148915,NA,NA,NA,NA
Fis-148922,NA,NA,NA,NA
Fis-148962,DD,NA,Unknown,2010
Fis-148982,NA,NA,NA,NA
Fis-149006,NA,NA,NA,NA
Fis-149017,NA,NA,NA,NA
Fis-149049,DD,NA,Unknown,2015
Fis-149058,DD,NA,Unknown,2015
Fis-149127,DD,NA,Unknown,2016
Fis-149135,NA,NA,NA,NA
Fis-149151,LC,NA,Unknown,2016
Fis-149155,LC,NA,Unknown,2016
Fis-149171,NA,NA,NA,NA
Fis-149200,NA,NA,NA,NA
Fis-149220,NA,NA,NA,NA
Fis-149223,LC,NA,Unknown,2015
Fis-149224,LC,NA,Unknown,2010
Fis-149227,NA,NA,NA,NA
Fis-149230,DD,NA,Unknown,2010
Fis-149243,DD,NA,Unknown,2016
Fis-149248,NA,NA,NA,NA
Fis-149252,NA,NA,NA,NA
Fis-149259,NA,NA,NA,NA
Fis-149266,DD,NA,Unknown,2015
Fis-149270,NA,NA,NA,NA
Fis-149274,DD,NA,Unknown,2015
Fis-149306,NA,NA,NA,NA
Fis-149383,DD,NA,Unknown,2014
Fis-149429,LC,NA,Unknown,2010
Fis-149432,NA,NA,NA,NA
Fis-149436,NA,NA,NA,NA
Fis-149447,NA,NA,NA,NA
Fis-149458,NA,NA,NA,NA
Fis-149462,NA,NA,NA,NA
Fis-149468,NA,NA,NA,NA
Fis-149473,NA,NA,NA,NA
Fis-149478,NA,NA,NA,NA
Fis-149483,VU,B1ab(v),Unknown,2004
W-Cum-181965,NA,NA,NA,NA
Fis-149486,NT,NA,Decreasing,2007
Fis-149493,LC,NA,Unknown,2011
Fis-149503,NA,NA,NA,NA
Fis-149520,LC,NA,Unknown,2010
Fis-149534,NA,NA,NA,NA
Fis-149535,NA,NA,NA,NA
Fis-149554,NA,NA,NA,NA
Fis-149565,NA,NA,NA,NA
Fis-149579,NA,NA,NA,NA
Fis-149596,NA,NA,NA,NA
Fis-149613,NA,NA,NA,NA
Fis-149669,NA,NA,NA,NA
Fis-149680,NA,NA,NA,NA
Fis-149714,NT,NA,Unknown,2010
Fis-149744,LC,NA,Unknown,2017
Fis-149745,LC,NA,Unknown,2017
Fis-149755,NA,NA,NA,NA
Fis-149756,NA,NA,NA,NA
Fis-149757,EN,"B2ab(ii,iii)",Decreasing,2012
Fis-149772,NA,NA,NA,NA
Fis-149774,NA,NA,NA,NA
Fis-149775,NA,NA,NA,NA
Fis-149788,NA,NA,NA,NA
Fis-149803,NA,NA,NA,NA
Fis-149809,NA,NA,NA,NA
Fis-149825,NA,NA,NA,NA
Fis-149827,NA,NA,NA,NA
Fis-149853,NA,NA,NA,NA
Fis-149881,LC,NA,Unknown,2015
Fis-149883,NA,NA,NA,NA
Fis-149890,NA,NA,NA,NA
Fis-149894,NA,NA,NA,NA
Fis-149900,NA,NA,NA,NA
Fis-149903,NA,NA,NA,NA
Fis-149904,NA,NA,NA,NA
Fis-149906,NA,NA,NA,NA
Fis-149907,NA,NA,NA,NA
Fis-149934,NA,NA,NA,NA
Fis-149935,LC,NA,Unknown,2010
Fis-149936,NA,NA,NA,NA
Fis-149939,DD,NA,Unknown,2015
Fis-149942,NA,NA,NA,NA
Fis-149943,NA,NA,NA,NA
Fis-149944,NA,NA,NA,NA
Fis-149947,NA,NA,NA,NA
Fis-149951,NA,NA,NA,NA
Fis-150004,NA,NA,NA,NA
Fis-150005,NA,NA,NA,NA
Fis-150011,NA,NA,NA,NA
Fis-154696,NA,NA,NA,NA
Fis-154697,NA,NA,NA,NA
Fis-150059,NA,NA,NA,NA
Fis-150114,LC,NA,Unknown,2016
Fis-150130,LC,NA,Unknown,2016
W-Oct-125334,NA,NA,NA,NA
Fis-150144,NA,NA,NA,NA
Fis-150164,VU,B1ab(v),Decreasing,2004
Fis-150165,VU,"B1ab(iii,v)",Unknown,2004
Fis-150190,NA,NA,NA,NA
Fis-150193,NA,NA,NA,NA
Fis-150216,LC,NA,Unknown,2014
Fis-150240,DD,NA,Unknown,2010
Fis-150286,LC,NA,Stable,2014
Fis-150288,LC,NA,Stable,2014
Fis-150289,LC,NA,Stable,2014
Fis-150295,DD,NA,Unknown,2014
Fis-150301,LC,NA,Stable,2014
Fis-150312,LC,NA,Unknown,2014
Fis-150314,LC,NA,Unknown,2014
Fis-150365,NA,NA,NA,NA
Fis-150373,LC,NA,Unknown,2016
Fis-150381,LC,NA,Unknown,2016
Fis-150384,LC,NA,Unknown,2016
Fis-150423,NA,NA,NA,NA
Fis-150446,DD,NA,Unknown,2010
Fis-150478,DD,NA,Unknown,2016
Fis-150530,NA,NA,NA,NA
Fis-150532,LC,NA,Unknown,2010
Fis-150534,NA,NA,NA,NA
Fis-150540,LC,NA,Unknown,2010
Fis-150550,NA,NA,NA,NA
Fis-150551,NA,NA,NA,NA
Fis-150592,NA,NA,NA,NA
Fis-150609,NA,NA,NA,NA
Fis-150627,NA,NA,NA,NA
Fis-150638,NA,NA,NA,NA
Fis-150640,NA,NA,NA,NA
Fis-150641,NA,NA,NA,NA
Fis-150645,NA,NA,NA,NA
Fis-150709,DD,NA,Unknown,2010
Fis-150731,NA,NA,NA,NA
Fis-150740,DD,NA,Unknown,2016
Fis-150746,LC,NA,Unknown,2010
Fis-150751,NA,NA,NA,NA
Fis-150910,LC,NA,Unknown,2014
Fis-150917,NA,NA,NA,NA
Fis-150929,NA,NA,NA,NA
Fis-151268,LC,NA,Unknown,2014
Fis-151269,LC,NA,Unknown,2015
Fis-151281,LC,NA,Unknown,2015
Fis-151394,NA,NA,NA,NA
Fis-151435,NA,NA,NA,NA
Fis-152001,LC,NA,Unknown,2018
Fis-152008,LC,NA,Unknown,2018
Fis-152011,LC,NA,Unknown,2018
Fis-152025,NA,NA,NA,NA
Fis-152042,NA,NA,NA,NA
Fis-152093,DD,NA,Unknown,2017
Fis-152095,NA,NA,NA,NA
Fis-152324,NA,NA,NA,NA
Fis-152348,LC,NA,Unknown,2010
Fis-152510,NA,NA,NA,NA
Fis-152906,LC,NA,Unknown,2010
Fis-153187,LC,NA,Unknown,2010
Fis-153188,LC,NA,Unknown,2010
Fis-153199,LC,NA,Unknown,2014
Fis-153200,LC,NA,Unknown,2014
Fis-153201,LC,NA,Unknown,2014
Fis-153233,LC,NA,Unknown,2014
Fis-153366,NA,NA,NA,NA
Fis-139634,NA,NA,NA,NA
Fis-153524,DD,NA,Unknown,2007
Fis-153677,NA,NA,NA,NA
Fis-153712,NA,NA,NA,NA
Fis-153727,VU,D2,Unknown,2014
Fis-153827,NA,NA,NA,NA
Fis-153858,NA,NA,NA,NA
Fis-127489,NA,NA,NA,NA
Fis-153866,NA,NA,NA,NA
Fis-153980,NA,NA,NA,NA
Fis-159539,NA,NA,NA,NA
Fis-154079,LC,NA,Stable,2014
Fis-154210,NA,NA,NA,NA
Fis-154197,NA,NA,NA,NA
Fis-154234,LC,NA,Unknown,2010
Fis-154240,NA,NA,NA,NA
Fis-154243,NA,NA,NA,NA
Fis-159521,NA,NA,NA,NA
Fis-154471,NA,NA,NA,NA
Fis-154525,LC,NA,Unknown,2011
Fis-169480,NA,NA,NA,NA
Fis-156279,LC,NA,Stable,2014
Fis-156281,VU,"B2ab(iii,iv)",Unknown,2015
Fis-156338,NA,NA,NA,NA
Fis-156341,NA,NA,NA,NA
Fis-156685,NA,NA,NA,NA
Fis-156686,NA,NA,NA,NA
Fis-156710,NA,NA,NA,NA
Fis-156722,NA,NA,NA,NA
Fis-156731,DD,NA,Unknown,2016
Fis-156808,NA,NA,NA,NA
Fis-156843,NA,NA,NA,NA
Fis-156892,NA,NA,NA,NA
Fis-156993,NA,NA,NA,NA
Fis-157676,NA,NA,NA,NA
Fis-157684,VU,A2cd,Decreasing,2017
Fis-158067,NA,NA,NA,NA
Fis-158069,NA,NA,NA,NA
Fis-158071,NA,NA,NA,NA
Fis-158074,NA,NA,NA,NA
Fis-158082,DD,NA,Unknown,2016
Fis-158083,DD,NA,Unknown,2016
Fis-158096,NA,NA,NA,NA
Fis-158102,DD,NA,Unknown,2016
Fis-158129,NA,NA,NA,NA
Fis-168180,NA,NA,NA,NA
Fis-158214,NA,NA,NA,NA
Fis-158246,NA,NA,NA,NA
Fis-158252,NA,NA,NA,NA
Fis-158258,NA,NA,NA,NA
Fis-158311,DD,NA,Unknown,2009
Fis-158353,NA,NA,NA,NA
Fis-158417,NA,NA,NA,NA
Fis-158420,NA,NA,NA,NA
Fis-158423,NA,NA,NA,NA
Fis-158435,LC,NA,Unknown,2014
Fis-166039,NA,NA,NA,NA
Fis-158513,LC,NA,Stable,2016
Fis-158535,LC,NA,Unknown,2014
Fis-158537,LC,NA,Unknown,2018
Fis-158538,LC,NA,Stable,2018
Fis-158547,LC,NA,Unknown,2018
Fis-158650,NA,NA,NA,NA
Fis-158659,NA,NA,NA,NA
